timestamp,pod,pod_uid,app,phase,pod_ready,ready_containers,total_containers,restart_count,container_restarts,container_states,api_pod_count,worker_pod_count,gateway_pod_count,node,all_nodes_ready,node_states
2026-09-22T00:05:02.361Z,api-5b87c4c9d-nfcrm,16a10e06-1c63-4416-be9b-df9e5b73aa2d,api,Running,True,1,1,0,"{""api"": 0}","{""api"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,gateway-856744bb66-hzcvr,cc510c63-0609-4870-b9ca-abd3e21ac480,gateway,Running,True,1,1,1,"{""gateway"": 1}","{""gateway"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,jaeger-7cc9b664cc-jt9fj,21942cdb-b601-447a-bf38-ba3b861fe91b,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,otel-collector-7c765745bf-q69jh,9ea6d084-d3d7-4c16-a0d5-9b1cc10530b3,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,postgres-676cc4986c-65g8j,208c1990-5e96-493e-951b-3925c343082b,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,prometheus-59f5cf7468-mtx8z,59cbbbaf-6dcc-47ec-97ed-1794e4b0c8e8,prometheus,Running,True,1,1,0,"{""prometheus"": 0}","{""prometheus"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,rabbitmq-5cdf8f76b7-bwghx,0ac06c65-14a9-4bd2-b5d4-7f2a22c1c4a6,rabbitmq,Running,True,1,1,3,"{""rabbitmq"": 3}","{""rabbitmq"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:02.361Z,worker-5b55666b44-rqchq,2dd0ad98-71ab-4a3b-b534-291680e82fe2,worker,Running,True,1,1,3,"{""worker"": 3}","{""worker"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,api-5b87c4c9d-nfcrm,16a10e06-1c63-4416-be9b-df9e5b73aa2d,api,Running,True,1,1,0,"{""api"": 0}","{""api"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,gateway-856744bb66-hzcvr,cc510c63-0609-4870-b9ca-abd3e21ac480,gateway,Running,True,1,1,1,"{""gateway"": 1}","{""gateway"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,jaeger-7cc9b664cc-jt9fj,21942cdb-b601-447a-bf38-ba3b861fe91b,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,otel-collector-7c765745bf-q69jh,9ea6d084-d3d7-4c16-a0d5-9b1cc10530b3,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,postgres-676cc4986c-65g8j,208c1990-5e96-493e-951b-3925c343082b,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,prometheus-59f5cf7468-mtx8z,59cbbbaf-6dcc-47ec-97ed-1794e4b0c8e8,prometheus,Running,True,1,1,0,"{""prometheus"": 0}","{""prometheus"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,rabbitmq-5cdf8f76b7-bwghx,0ac06c65-14a9-4bd2-b5d4-7f2a22c1c4a6,rabbitmq,Running,True,1,1,3,"{""rabbitmq"": 3}","{""rabbitmq"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:07.362Z,worker-5b55666b44-rqchq,2dd0ad98-71ab-4a3b-b534-291680e82fe2,worker,Running,True,1,1,3,"{""worker"": 3}","{""worker"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,api-5b87c4c9d-nfcrm,16a10e06-1c63-4416-be9b-df9e5b73aa2d,api,Running,True,1,1,0,"{""api"": 0}","{""api"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,gateway-856744bb66-hzcvr,cc510c63-0609-4870-b9ca-abd3e21ac480,gateway,Running,True,1,1,1,"{""gateway"": 1}","{""gateway"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,jaeger-7cc9b664cc-jt9fj,21942cdb-b601-447a-bf38-ba3b861fe91b,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,otel-collector-7c765745bf-q69jh,9ea6d084-d3d7-4c16-a0d5-9b1cc10530b3,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,postgres-676cc4986c-65g8j,208c1990-5e96-493e-951b-3925c343082b,postgres,Running,True,1,1,0,"{""postgres"": 0}","{""postgres"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,prometheus-59f5cf7468-mtx8z,59cbbbaf-6dcc-47ec-97ed-1794e4b0c8e8,prometheus,Running,True,1,1,0,"{""prometheus"": 0}","{""prometheus"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,rabbitmq-5cdf8f76b7-bwghx,0ac06c65-14a9-4bd2-b5d4-7f2a22c1c4a6,rabbitmq,Running,True,1,1,3,"{""rabbitmq"": 3}","{""rabbitmq"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:12.362Z,worker-5b55666b44-rqchq,2dd0ad98-71ab-4a3b-b534-291680e82fe2,worker,Running,True,1,1,3,"{""worker"": 3}","{""worker"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:17.362Z,api-5b87c4c9d-nfcrm,16a10e06-1c63-4416-be9b-df9e5b73aa2d,api,Running,True,1,1,0,"{""api"": 0}","{""api"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:17.362Z,gateway-856744bb66-hzcvr,cc510c63-0609-4870-b9ca-abd3e21ac480,gateway,Running,True,1,1,1,"{""gateway"": 1}","{""gateway"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:17.362Z,jaeger-7cc9b664cc-jt9fj,21942cdb-b601-447a-bf38-ba3b861fe91b,jaeger,Running,True,1,1,0,"{""jaeger"": 0}","{""jaeger"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
2026-09-22T00:05:17.362Z,otel-collector-7c765745bf-q69jh,9ea6d084-d3d7-4c16-a0d5-9b1cc10530b3,otel-collector,Running,True,1,1,0,"{""otel-collector"": 0}","{""otel-collector"": ""running""}",1,1,1,desktop-control-plane,True,"{""desktop-control-plane"": true}"
